id_caso,id,negocio,notas,servicio,fecha_estado_negocio,dia,mes,ano,responsable,estado,evento,fecha_inicio_evento,dia_inicio_evento,mes_inicio_evento,ano_inicio_evento,fecha_fin_evento,estado_evento,fecha_inicio,estado_negocio,fecha_entrega_auxiliar
153634388,1718,859404520,CUMPLE REQUISITOS,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 15:04:41.489772-05,26,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,VERIFICACION CUMPLIMIENTO REQUISITOS FORMALES,2025-07-16 17:04:04.62439-05,16,7,2025,2025-07-16 17:05:14.886287-05,Finalizada,2025-06-25 06:02:04.625356,Proceso Archivado,2025-07-16 17:05:14.886287-05
153634388,1718,859404520,REGISTRO 11559,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 15:04:41.489772-05,26,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,REGISTRO ACTA DE CONCILIACION,2025-07-16 17:03:55.01349-05,16,7,2025,2025-07-16 17:04:20.347144-05,Finalizada,2025-06-25 06:02:04.625356,Proceso Archivado,2025-07-16 17:04:20.347144-05
153632258,1718,859402365,ACTA ESCANEADA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 11:25:32.24103-05,26,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,AUDIENCIA,ACUERDO CONCILIATORIO,2025-07-16 16:51:58.003603-05,16,7,2025,2025-07-16 16:52:03.652894-05,Finalizada,2025-06-18 07:11:34.72173,Proceso Archivado,2025-07-16 16:52:03.652894-05
153639986,1718,859410190,Se expide citación a Audiencia de Conciliación Virtual,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-18 09:40:23.162428-05,18,9,2025,GUSTAVO ADOLFO SALAZAR GARCIA,ESTUDIO,CITACION,2025-07-16 16:33:06.717933-05,16,7,2025,,Finalizada,2025-07-10 13:17:29.194453,Proceso Archivado,
153640258,1718,859410429,ES PROCEDENTE LA SOLICITUD SE FIJA VIRTUAL EL 22 DE JULIO DE 2025 A LAS 8:30 A.M.,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:39:28.806337-05,27,8,2025,NORMA  VALLEJO LOPEZ,ESTUDIO,CITACION,2025-07-16 16:28:08.897205-05,16,7,2025,2025-07-16 16:28:15.843798-05,Finalizada,2025-07-11 08:31:21.145618,Proceso Archivado,2025-07-16 16:28:15.843798-05
153639880,1718,859410063,es factible la solicitud. se fija virtual el 25 de julio de 2025 a las 8:30 a.m.,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-05 10:07:13.347007-05,5,9,2025,NORMA  VALLEJO LOPEZ,ESTUDIO,CITACION,2025-07-16 15:54:56.141813-05,16,7,2025,2025-07-16 15:55:04.056788-05,Finalizada,2025-07-10 10:17:00.799686,Proceso Archivado,2025-07-16 15:55:04.056788-05
153639786,1718,859409956,Se expide citación a Audiencia bajo modalidad presencial,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-17 16:45:41.282097-05,17,9,2025,GUSTAVO ADOLFO SALAZAR GARCIA,ESTUDIO,CITACION,2025-07-16 15:28:30.428208-05,16,7,2025,,Finalizada,2025-07-10 07:41:35.35119,Proceso Archivado,
153629341,1718,859399438,Nueva citación por  falta de notificación  a los convocados ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-10-06 09:16:42.312837-05,6,10,2025,HAIVERTH  MOSQUERA URRUTIA,ESTUDIO,NUEVA CITACION,2025-07-16 15:05:35.569492-05,16,7,2025,,Finalizada,2025-06-10 06:14:55.683008,Proceso Archivado,
153640878,1718,859411111,Se expide citación a audiencia de conciliación presencial,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-10-16 15:02:39.128021-05,16,10,2025,GUSTAVO ADOLFO SALAZAR GARCIA,ESTUDIO,CITACION,2025-07-16 14:53:58.069531-05,16,7,2025,,Finalizada,2025-07-14 11:11:03.288021,Proceso Archivado,
153637080,1718,859407229,no asiste el convocado,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-05 10:57:43.173865-05,5,9,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-07-16 14:37:38.955858-05,16,7,2025,2025-07-16 14:37:48.951593-05,Finalizada,2025-07-03 08:41:19.52223,Proceso Archivado,2025-07-16 14:37:48.951593-05
153634728,1718,859404903,,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-08 15:41:51.233682-05,8,9,2025,NATHALIA GIRLESA RESTREPO GOMEZ,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-07-16 14:26:44.949794-05,16,7,2025,2025-07-16 14:56:59.350617-05,Finalizada,2025-06-25 14:04:06.181393,Proceso Archivado,2025-07-16 14:56:59.350617-05
153636164,1718,859406255,se pasa la constancia de no acuerdo a la secretaría común para su inscripción y archivo,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:27:38.857212-05,27,8,2025,NORMA  VALLEJO LOPEZ,REGISTRO,REMISION REGISTRO O INSCRIPCION,2025-07-16 14:13:39.363686-05,16,7,2025,2025-07-16 14:13:47.640517-05,Finalizada,2025-07-01 14:22:00.568418,Proceso Archivado,2025-07-16 14:13:47.640517-05
153639723,1718,859409903,Se expide citación a audiencia de conciliación presencial.,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-05 10:03:42.451405-05,5,9,2025,GUSTAVO ADOLFO SALAZAR GARCIA,ESTUDIO,CITACION,2025-07-16 13:51:30.188641-05,16,7,2025,,Finalizada,2025-07-09 16:41:10.133347,Proceso Archivado,
153631844,1718,859401949,Nueva citación,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-05 09:44:31.791655-05,5,9,2025,HAIVERTH  MOSQUERA URRUTIA,ESTUDIO,NUEVA CITACION,2025-07-16 13:49:20.987068-05,16,7,2025,,Finalizada,2025-06-17 09:07:04.089637,Proceso Archivado,
153619849,1718,859389939,REGISTRO 36944,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-22 08:56:23.122583-05,22,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:41:23.486458-05,16,7,2025,2025-07-16 11:44:12.372261-05,Finalizada,2025-05-09 09:53:43.080864,Proceso Archivado,2025-07-16 11:44:12.372261-05
153627870,1718,859397975,REGISTRO 36945,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-22 09:32:28.795326-05,22,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:39:48.282673-05,16,7,2025,2025-07-16 11:39:52.640792-05,Finalizada,2025-06-05 09:14:51.612198,Proceso Archivado,2025-07-16 11:39:52.640792-05
153621942,1718,859392027,REGISTRO 36946,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-22 09:01:32.795704-05,22,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:38:44.817928-05,16,7,2025,2025-07-16 11:38:51.107735-05,Finalizada,2025-05-16 08:01:48.074744,Proceso Archivado,2025-07-16 11:38:51.107735-05
153636164,1718,859406255,sin animo conciliatorio,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:27:38.857212-05,27,8,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-07-16 11:33:45.217028-05,16,7,2025,,Finalizada,2025-07-01 14:22:00.568418,Proceso Archivado,
153627846,1718,859397947,REGISTRO 36943,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-22 09:28:25.647195-05,22,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:12:16.712478-05,16,7,2025,2025-07-16 11:12:20.551442-05,Finalizada,2025-06-05 08:42:05.147457,Proceso Archivado,2025-07-16 11:12:20.551442-05
153631238,1718,859401338,REGISTRO 36942,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 11:31:59.499207-05,26,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:11:40.44168-05,16,7,2025,2025-07-16 11:11:44.247768-05,Finalizada,2025-06-16 06:21:18.721985,Proceso Archivado,2025-07-16 11:11:44.247768-05
153638182,1718,859408339,REGISTRO 36941,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:33:21.016098-05,27,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:10:36.644833-05,16,7,2025,2025-07-16 11:10:41.270368-05,Finalizada,2025-07-07 07:28:15.086388,Proceso Archivado,2025-07-16 11:10:41.270368-05
153633268,1718,859403369,Acta de inasistencia,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-05 10:55:41.349365-05,5,9,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-07-16 11:07:04.110461-05,16,7,2025,,Finalizada,2025-06-20 06:23:52.692227,Proceso Archivado,
153623857,1718,859393944,REGISTRO 36938,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-22 09:03:54.248601-05,22,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:01:37.796255-05,16,7,2025,2025-07-16 11:01:42.878017-05,Finalizada,2025-05-22 07:04:42.641603,Proceso Archivado,2025-07-16 11:01:42.878017-05
153628754,1718,859398846,REGISTRO 36939,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-22 09:45:35.709116-05,22,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:01:02.847087-05,16,7,2025,2025-07-16 11:01:06.88277-05,Finalizada,2025-06-06 18:36:51.048515,Proceso Archivado,2025-07-16 11:01:06.88277-05
153630068,1718,859400186,REGISTRO 36940,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-22 09:49:45.30609-05,22,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 11:00:23.239543-05,16,7,2025,2025-07-16 11:00:26.76292-05,Finalizada,2025-06-11 11:20:08.33904,Proceso Archivado,2025-07-16 11:00:26.76292-05
153635816,1718,859405967,REGISTRO 36937,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-08 10:09:56.25007-05,8,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 10:49:50.586306-05,16,7,2025,2025-07-16 10:49:55.231213-05,Finalizada,2025-07-01 07:26:31.722116,Proceso Archivado,2025-07-16 10:49:55.231213-05
153635271,1718,859405445,REGISTRO 36932,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-08 13:23:22.049756-05,8,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 10:31:04.06357-05,16,7,2025,2025-07-16 10:31:07.99167-05,Finalizada,2025-06-27 10:50:38.992525,Proceso Archivado,2025-07-16 10:31:07.99167-05
153632271,1718,859402376,REGISTRO 36933,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-08 13:21:19.598388-05,8,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 10:30:29.126959-05,16,7,2025,2025-07-16 10:30:33.228554-05,Finalizada,2025-06-18 07:27:08.875887,Proceso Archivado,2025-07-16 10:30:33.228554-05
153631686,1718,859401790,REGISTRO 36934,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-08 12:14:12.834018-05,8,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 10:29:56.538875-05,16,7,2025,2025-07-16 10:30:01.259514-05,Finalizada,2025-06-16 15:14:15.115697,Proceso Archivado,2025-07-16 10:30:01.259514-05
153626216,1718,859396322,REGISTRO 36935,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-08 12:02:30.54702-05,8,8,2025,WILLIAM MAURICIO BARRERA LOPEZ,REGISTRO,INSCRIPCION DE LA CONTRANCIA,2025-07-16 10:28:03.069214-05,16,7,2025,2025-07-16 10:29:16.848221-05,Finalizada,2025-05-30 09:20:59.93968,Proceso Archivado,2025-07-16 10:29:16.848221-05
153617241,1718,859387326,"Se aplaza audiencia para el 21 de julio a las 8:30 a.m., a solicitud del apoderado de la parte convocante.",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-08 15:32:09.978112-05,8,9,2025,GUSTAVO ADOLFO SALAZAR GARCIA,AUDIENCIA,APLAZAMIENTO DE LA AUDIENCIA,2025-07-16 10:07:40.38787-05,16,7,2025,,Finalizada,2025-04-30 09:51:09.468972,Proceso Archivado,
153628397,1718,859398501,acta de suspension ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-11-10 11:40:37.578938-05,10,11,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,SUSPENSION AUDIENCIA,2025-07-16 09:20:35.292363-05,16,7,2025,,Finalizada,2025-06-06 09:13:17.250933,Proceso Archivado,
153635554,1718,859405579,se pasa la constancia de no acuerdo a la secretaria común para su inscripción,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:20:41.173259-05,27,8,2025,NORMA  VALLEJO LOPEZ,REGISTRO,REMISION REGISTRO O INSCRIPCION,2025-07-16 09:19:50.634587-05,16,7,2025,2025-07-16 09:19:57.046628-05,Finalizada,2025-06-27 17:01:37.595299,Proceso Archivado,2025-07-16 09:19:57.046628-05
153635554,1718,859405579,sin ánimo conciliatorio,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:20:41.173259-05,27,8,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-07-16 09:19:14.035037-05,16,7,2025,2025-07-16 09:20:04.615191-05,Finalizada,2025-06-27 17:01:37.595299,Proceso Archivado,2025-07-16 09:20:04.615191-05
153635829,1718,859405987,,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:22:50.508832-05,27,8,2025,NATHALIA GIRLESA RESTREPO GOMEZ,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-07-16 08:47:19.814215-05,16,7,2025,2025-07-16 08:56:07.405848-05,Finalizada,2025-07-01 07:52:48.494527,Proceso Archivado,2025-07-16 08:56:07.405848-05
153623353,1718,859393439,SE HACE DESGLOSE LO RECIBE PAOLA ANDREA PEREZ ESTRADA ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-12 16:47:50.35269-05,12,8,2025,JEAN SEBASTIAN CASTANEDA MARIN,REGISTRO,ENTREGA PRIMERAS COPIAS,2025-07-16 08:19:07.390648-05,16,7,2025,2025-07-16 08:19:59.271241-05,Finalizada,2025-05-21 06:19:46.999646,Proceso Archivado,2025-07-16 08:19:59.271241-05
153636396,1718,859406538,CITACIÓN,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-10-06 09:41:27.974224-05,6,10,2025,HAIVERTH  MOSQUERA URRUTIA,ESTUDIO,CITACION,2025-07-15 16:52:56.783261-05,15,7,2025,,Finalizada,2025-07-02 06:29:23.990785,Proceso Archivado,
153638233,1718,859408393,"Se realiza llamada a la convocante y se le indica fecha y hora, y el deber de notificar al convocado, debido a que el correo que aporto en la solicitud rebota.",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-10-06 11:30:59.500276-05,6,10,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION TELEFONICA,2025-07-15 16:51:19.23503-05,15,7,2025,2025-07-15 16:54:11.101628-05,Finalizada,2025-07-07 08:30:56.650823,Proceso Archivado,2025-07-15 16:54:11.101628-05
153635842,1718,859406002,Citación,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-10-06 16:07:27.764841-05,6,10,2025,HAIVERTH  MOSQUERA URRUTIA,ESTUDIO,CITACION,2025-07-15 16:14:58.578685-05,15,7,2025,,Finalizada,2025-07-01 08:03:43.553434,Proceso Archivado,
153611449,1718,859381514,Se hace entrega del negocio para que se proceda a su correspondiente archivo.,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 11:57:14.225668-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,ARCHIVO,REMISION AL CENTRO DOCUMENTAL PARA SU ARCHIVO,2025-07-15 16:05:20.702063-05,15,7,2025,,En Trámite,2025-04-08 06:58:12.625842,Proceso Archivado,
153640218,1718,859410384,Audiencia para el día 13 de agosto de 2025 a las 08:00 am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-17 16:47:30.149631-05,17,9,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-07-15 15:58:09.066842-05,15,7,2025,,Finalizada,2025-07-11 07:22:30.748398,Proceso Archivado,
153611449,1718,859381514,Se expide constancia de inasistencia,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 11:57:14.225668-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,AUDIENCIA,CONTANCIA DE NO REALIZACION AUDIENCIA POR INASISTENCIA,2025-07-15 15:56:54.832607-05,15,7,2025,,Finalizada,2025-04-08 06:58:12.625842,Proceso Archivado,
153630503,1718,859400607,CONSTANCIA DE NO REALIZACION POR INASISTENCIA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 14:34:04.027509-05,26,8,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,CONTANCIA DE NO REALIZACION AUDIENCIA POR INASISTENCIA,2025-07-15 15:55:21.631408-05,15,7,2025,,Finalizada,2025-06-12 10:29:08.459787,Proceso Archivado,
153625705,1718,859395795,Se hace entrega del negocio para efectos de que se proceda a su archivo,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 11:45:25.056564-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,REGISTRO,REMISION REGISTRO O INSCRIPCION,2025-07-15 15:48:46.711781-05,15,7,2025,,En Trámite,2025-05-29 06:14:37.670547,Proceso Archivado,
153639334,1718,859409501,Audiencia para el dia 12 de agosto de 2025 a las 02:00 pm,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-10-06 11:34:41.631344-05,6,10,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-07-15 15:48:34.693839-05,15,7,2025,,Finalizada,2025-07-09 08:25:05.438946,Proceso Archivado,
153625705,1718,859395795,Se expide constancia de inasistencia,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 11:45:25.056564-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,AUDIENCIA,CONTANCIA DE NO REALIZACION AUDIENCIA POR INASISTENCIA,2025-07-15 15:42:05.045094-05,15,7,2025,,Finalizada,2025-05-29 06:14:37.670547,Proceso Archivado,
153640225,1718,859410391,Audiencia para el día 12 de agosto de 2025 a las 08:00 am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-18 09:42:18.15958-05,18,9,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-07-15 15:38:06.30983-05,15,7,2025,2025-07-15 15:46:49.129122-05,Finalizada,2025-07-11 07:37:55.858864,Proceso Archivado,2025-07-15 15:46:49.129122-05
153629097,1718,859399153,consntancia,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 14:30:00.495077-05,26,8,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,CONTANCIA DE NO REALIZACION AUDIENCIA POR INASISTENCIA,2025-07-15 15:37:32.492365-05,15,7,2025,,Finalizada,2025-06-09 13:02:10.46719,Proceso Archivado,
153639877,1718,859410042,ES PROCEDENTE SE FIJA PRESENCIAL EL 22 DE JULIO DE 2025 A LAS 10:30 A.M.,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:37:11.812892-05,27,8,2025,NORMA  VALLEJO LOPEZ,ESTUDIO,CITACION,2025-07-15 15:37:15.298545-05,15,7,2025,2025-07-15 15:37:34.097496-05,Finalizada,2025-07-10 10:12:23.131,Proceso Archivado,2025-07-15 15:37:34.097496-05
153638859,1718,859409027,Audiencia para el día 06 de agosto de 2025 a las 02:00 pm,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-15 11:24:20.676743-05,15,9,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-07-15 15:28:18.903316-05,15,7,2025,2025-07-15 15:36:54.267935-05,Finalizada,2025-07-08 09:18:24.2224,Proceso Archivado,2025-07-15 15:36:54.267935-05
153626704,1718,859396799,Se hace entrega del negocio para que se proceda al archivo del mismo.,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 14:23:00.442669-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,REGISTRO,REMISION REGISTRO O INSCRIPCION,2025-07-15 15:24:00.640963-05,15,7,2025,,En Trámite,2025-06-03 08:18:58.317977,Proceso Archivado,
153626704,1718,859396799,Se expide constancia de inasistencia,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 14:23:00.442669-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,AUDIENCIA,CONTANCIA DE NO REALIZACION AUDIENCIA POR INASISTENCIA,2025-07-15 15:14:26.306024-05,15,7,2025,,Finalizada,2025-06-03 08:18:58.317977,Proceso Archivado,
153638233,1718,859408393,Audiencia para el día 06 de agosto de 2025 a las 08:00 am,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-10-06 11:30:59.500276-05,6,10,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-07-15 15:11:54.516632-05,15,7,2025,,Finalizada,2025-07-07 08:30:56.650823,Proceso Archivado,
153638506,1718,859408704,Audiencia 05 de agosto de 2025 a las 02:00pm,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-15 11:22:13.222795-05,15,9,2025,NATHALIA GIRLESA RESTREPO GOMEZ,ESTUDIO,CITACION,2025-07-15 15:02:44.949021-05,15,7,2025,,Finalizada,2025-07-07 14:03:17.664392,Proceso Archivado,
153624399,1718,859394489,Se hace entrega del negocio a fin de que se proceda a su correspondiente registro.,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 14:21:14.123481-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,REGISTRO,REMISION REGISTRO O INSCRIPCION,2025-07-15 14:59:32.863473-05,15,7,2025,,En Trámite,2025-05-26 08:00:17.480848,Proceso Archivado,
153634388,1718,859404520,SE PASA A LA SECRETARIA COMÚN PARA REGISTRO EL ACUERDO Y POSTERIOR ARCHIVO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 15:04:41.489772-05,26,8,2025,NORMA  VALLEJO LOPEZ,REGISTRO,REMISION REGISTRO O INSCRIPCION,2025-07-15 14:55:18.419226-05,15,7,2025,2025-07-15 14:55:57.246491-05,Finalizada,2025-06-25 06:02:04.625356,Proceso Archivado,2025-07-15 14:55:57.246491-05
153634388,1718,859404520,"SE HACE NOTA ACLARATORIA FRETE A LA FECHA CALENDARIO CORRESPONDIENTE, POR ERROR DE DIGITACION",CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 15:04:41.489772-05,26,8,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,NOTA ACLARATORIA,2025-07-15 14:54:36.909818-05,15,7,2025,2025-07-15 14:55:49.06066-05,Finalizada,2025-06-25 06:02:04.625356,Proceso Archivado,2025-07-15 14:55:49.06066-05
153632856,1718,859402962,Inasistencia,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-05 09:50:47.957302-05,5,9,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-07-15 14:53:46.899475-05,15,7,2025,,Finalizada,2025-06-19 08:55:48.545016,Proceso Archivado,
153624399,1718,859394489,Se expide constancia de no acuerdo conciliatorio,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 14:21:14.123481-05,26,8,2025,GUSTAVO ADOLFO SALAZAR GARCIA,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-07-15 14:39:47.072594-05,15,7,2025,,Finalizada,2025-05-26 08:00:17.480848,Proceso Archivado,
153633284,1718,859403388,,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-12-16 07:34:10.350123-05,16,12,2025,NATHALIA GIRLESA RESTREPO GOMEZ,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-07-15 14:39:18.280661-05,15,7,2025,2025-07-15 14:41:30.314416-05,Finalizada,2025-06-20 06:55:59.623925,Proceso Archivado,2025-07-15 14:41:30.314416-05
153627570,1718,859397674,INASISTENCIA,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 14:25:33.57351-05,26,8,2025,HAIVERTH  MOSQUERA URRUTIA,AUDIENCIA,CONTANCIA DE NO REALIZACION AUDIENCIA POR INASISTENCIA,2025-07-15 14:04:02.575232-05,15,7,2025,,Finalizada,2025-06-04 13:04:06.082728,Proceso Archivado,
153635076,1718,859405212,NO ASISTE EL SOLICITANTE Y UNO DE LOS CITADOS,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-09-05 10:34:21.975755-05,5,9,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,ACTA NO REALIZACIÓN AUDIENCIA POR INASISTENCIA,2025-07-15 14:00:48.647463-05,15,7,2025,2025-07-23 10:19:33.507193-05,Finalizada,2025-06-27 06:04:42.984678,Proceso Archivado,2025-07-23 10:19:33.507193-05
153621555,1718,859391643,JUSTIFICACION POR INASISTENCIA CONVOCADOS ,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-26 11:59:49.695653-05,26,8,2025,NATALIA  BERMUDEZ LOPEZ,AUDIENCIA,EXCUSAS,2025-07-15 13:56:31.489768-05,15,7,2025,2025-07-15 13:59:56.314742-05,Finalizada,2025-05-15 08:52:55.95989,Proceso Archivado,2025-07-15 13:59:56.314742-05
153634506,1718,859404656,SE PASA A LA SECRETARIA COMÚN PARA INSCRIPCION Y ARCHIVO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:15:07.905785-05,27,8,2025,NORMA  VALLEJO LOPEZ,REGISTRO,REMISION REGISTRO O INSCRIPCION,2025-07-15 13:01:31.117094-05,15,7,2025,2025-07-15 13:01:37.849899-05,Finalizada,2025-06-25 09:30:26.741111,Proceso Archivado,2025-07-15 13:01:37.849899-05
153634506,1718,859404656,SIN ANIMO CONCILIATORIO,CONCILIACION EXTRAJUDICIAL EN DERECHO,2025-08-27 09:15:07.905785-05,27,8,2025,NORMA  VALLEJO LOPEZ,AUDIENCIA,NO ACUERDO CONCILIATORIO,2025-07-15 13:01:00.678194-05,15,7,2025,2025-07-15 13:01:45.770975-05,Finalizada,2025-06-25 09:30:26.741111,Proceso Archivado,2025-07-15 13:01:45.770975-05
